RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
414,414,17060201,East Pass Creek,1046.75343009,3.62,6.67,3788.9,6981.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
415,415,17060201,East Pass Creek,1002.08694488,3.72,6.82,3729,6836.4,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
416,416,17060201,East Pass Creek,995.201794975,3.8,6.9,3783.2,6869.5,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
417,417,17060201,East Pass Creek,1027.8419631,4.1,7.32,4214.5,7524.4,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
418,418,17060201,East Pass Creek,1022.12749776,4.32,7.62,4416.2,7789.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
419,419,17060201,East Pass Creek,1006.31000062,4.3,7.62,4328.3,7670.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
420,420,17060201,East Pass Creek,321.648629228,4.6,7.9,1480.2,2542,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
421,421,17060201,East Pass Creek,995.537380664,4.44,7.94,4421.9,7907.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
422,422,17060201,East Pass Creek,978.225730625,4.5,8,4404.5,7830.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
423,423,17060201,East Pass Creek,980.470255739,4.5,8,4414.5,7848,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
437,437,17060201,Elk Creek,998.927207592,3.8,6.5,3796.9,6494.8,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
438,438,17060201,Elk Creek,1011.37373821,3.76,6.54,3803.3,6615.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
439,439,17060201,Elk Creek,988.596142233,3.75,6.7,3708.7,6626.2,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
440,440,17060201,Elk Creek,999.319949561,3.94,6.94,3938.4,6937.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
441,441,17060201,Elk Creek,970.56236292,4.02,7.04,3904,6836.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
442,442,17060201,Elk Creek,1006.74034947,4.15,7.28,4178.7,7330.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
443,443,17060201,Elk Creek,998.332992688,4,7.3,3994.4,7289.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
444,444,17060201,Elk Creek,1006.47646988,4,7.3,4026.6,7348.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
445,445,17060201,Elk Creek,1047.70717961,4.06,7.36,4252.6,7709.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
446,446,17060201,Elk Creek,1032.72894558,4.1,7.44,4233.8,7682.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
447,447,17060201,Elk Creek,1016.79632144,4.1,7.3,4169.2,7423.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
448,448,17060201,Elk Creek,1002.47074913,4.08,7.3,4091,7319.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
449,449,17060201,Elk Creek,989.988852604,4,7.34,3961.5,7269.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
481,481,17060201,Garden Creek,964.152787001,3.3,6.28,3184.3,6059.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
482,482,17060201,Garden Creek,955.672309629,3.4,6.22,3252.3,5949.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
483,483,17060201,Garden Creek,969.78858646,3.56,6.48,3455,6288.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
484,484,17060201,Garden Creek,1031.86212246,3.66,6.68,3776.4,6892.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
485,485,17060201,Garden Creek,1022.59946226,3.6,6.66,3681.6,6810.9,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
486,486,17060201,Garden Creek,1035.08506913,3.7,6.67,3829.5,6903.4,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
487,487,17060201,Garden Creek,1114.38799784,3.7,6.9,4122,7687,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
488,488,17060201,Garden Creek,1052.83729306,3.72,6.72,3915.4,7073,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
489,489,17060201,Garden Creek,1059.75042914,3.62,6.8,3834.9,7203.6,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
490,490,17060201,Garden Creek,1048.5138354,3.6,6.8,3773.7,7128.1,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
491,491,17060201,Garden Creek,1044.1740008,3.6,6.8,3758.3,7099,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
492,492,17060201,Garden Creek,1045.1398119,3.6,6.8,3761.7,7105.5,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
493,493,17060201,Garden Creek,1035.14720386,3.7,6.9,3829.7,7141.9,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
497,497,17060203,Garden Creek,1012.35113,1.98,4.3,2004.7,4353.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
498,498,17060203,Garden Creek,1025.65197016,2.12,4.52,2174.3,4635.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
499,499,17060203,Garden Creek,1022.54681999,2.2,4.68,2249.6,4785.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
500,500,17060203,Garden Creek,1002.63756094,2.3,4.64,2306.7,4653.6,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
501,501,17060203,Garden Creek,986.83999255,2.28,4.7,2251.2,4640.6,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
502,502,17060203,Garden Creek,1038.82136471,2.3,4.78,2388.7,4964.4,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
503,503,17060203,Garden Creek,970.286336158,2.3,4.83,2233.4,4690.2,1,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
506,506,17060201,Germania Creek,604.099288345,5.6,9.6,3384.4,5801.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
507,507,17060201,Germania Creek,999.324247563,5.6,9.64,5598.1,9636.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
508,508,17060201,Germania Creek,992.417919433,5.68,9.72,5639.2,9650.2,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Straight Forward - Quick Return
509,509,17060201,Germania Creek,1018.30846424,5.74,9.8,5846,9981,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
510,510,17060201,Germania Creek,1005.79107518,5.8,9.84,5835.2,9899.7,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
511,511,17060201,Germania Creek,995.579511193,5.92,9.8,5896,9760.3,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
512,512,17060201,Germania Creek,1022.73112393,5.84,9.88,5973.5,10105.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
513,513,17060201,Germania Creek,1022.95903094,5.8,9.9,5933.9,10128.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
514,514,17060201,Goat Creek,998.25670688,2.36,4.7,2356.6,4693.1,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
515,515,17060201,Goat Creek,1011.12391336,2.3,4.7,2325.9,4753,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
516,516,17060201,Goat Creek,1034.69312908,2.3,4.8,2379.6,4966.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
517,517,17060201,Goat Creek,983.786662981,2.3,4.8,2263.7,4724.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
518,518,17060201,Goat Creek,952.715865447,2.3,4.72,2193,4500.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
519,519,17060201,Goat Creek,1021.31640235,1.72,3.76,1756.7,3840.3,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
520,520,17060201,NA,49.9889963042,2,4,100,199.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
548,548,17060203,Hat Creek,807.789749952,4.9,8.7,3957.9,7027.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
549,549,17060203,Hat Creek,1035.72161365,4.9,8.7,5074.4,9009.6,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
550,550,17060203,Hat Creek,1025.26086389,4.9,8.7,5023.8,8919.8,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
551,551,17060203,Hat Creek,1022.53549459,4.9,8.7,5010.6,8896.4,0,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
552,552,17060201,Herd Creek,398.295561478,4,7.3,1594.6,2910.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
553,553,17060201,Herd Creek,960.528219382,4,7.3,3845,7017.1,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
554,554,17060201,Herd Creek,969.834844905,4.1,7.44,3978.9,7220.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
555,555,17060201,Herd Creek,742.980573181,5.73,9.83,4259.9,7308.1,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
556,556,17060201,Herd Creek,988.229455343,5.8,9.9,5734.4,9788,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
557,557,17060201,Herd Creek,975.939087552,5.9,10.04,5761.5,9804.2,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
558,558,17060201,Herd Creek,981.408577296,5.88,10,5773.8,9819.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
559,559,17060201,Herd Creek,1005.37880127,5.9,10,5933.4,10056.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
560,560,17060201,Herd Creek,1193.05497674,6.3,10.7,7520.6,12773,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
561,561,17060201,Herd Creek,974.994567576,6.3,10.7,6146.2,10438.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
562,562,17060201,Herd Creek,991.956428595,6.35,10.8,6301.7,10717.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
563,563,17060201,Herd Creek,1176.11021068,6.6,10.92,7765.6,12848.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
564,564,17060201,Herd Creek,980.054605749,6.54,10.9,6413.2,10688.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
565,565,17060201,Herd Creek,985.400901093,6.5,10.93,6408.3,10775.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
566,566,17060201,Herd Creek,999.265271904,6.5,11,6497.5,10995.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
567,567,17060201,Herd Creek,998.426531506,6.5,11,6492.2,10986.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
579,579,17060203,Hughes Creek,1031.11645602,3.37,6.03,3474.4,6216.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
580,580,17060203,Hughes Creek,994.899821435,3.76,6.48,3742.4,6449.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
581,581,17060203,Hughes Creek,984.240199623,3.77,6.7,3712.8,6598.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
582,582,17060203,Hughes Creek,1012.43083288,3.7,6.78,3746.6,6865.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
583,583,17060203,Hughes Creek,317.429187265,4.7,7.9,1492.5,2508.7,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
584,584,17060203,Hughes Creek,1000.69661642,4.66,7.98,4664.8,7988.2,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
585,585,17060203,Hughes Creek,964.340613331,4.5,8.1,4343.5,7818.3,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
586,586,17060203,Hughes Creek,951.211129234,4.58,8.1,4361.5,7713.7,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
587,587,17060203,Hughes Creek,970.21969273,4.6,8.1,4466.7,7865.2,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
588,588,17060203,Hughes Creek,1049.82696804,4.08,7.4,4281.6,7765.6,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
589,589,17060203,Hughes Creek,1026.42513393,4.1,7.4,4208.1,7595.1,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
590,590,17060203,Hughes Creek,967.084254113,4.2,7.28,4065.3,7046.5,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
591,591,17060203,Hull Creek,1125.91465824,2.5,5.07,2813.8,5706.4,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
592,592,17060203,Hull Creek,1023.84292443,2.6,5.2,2662,5323.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
593,593,17060203,Hull Creek,1051.53930669,2.84,5.36,2985.2,5634,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
594,594,17060203,Hull Creek,1035.1939987600001,2.78,5.3,2877.4,5485.6,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
595,595,17060203,Indian Creek,313.588829473,4.6,8.2,1443.8,2573.7,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
596,596,17060203,Indian Creek,969.603229683,4.63,8.3,4493,8054.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
597,597,17060203,Indian Creek,952.555151283,4.66,8.3,4443.9,7915.1,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
598,598,17060203,Indian Creek,959.326975967,4.67,8.38,4484.6,8047.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
599,599,17060203,Indian Creek,979.874686006,4.17,7.62,4088.8,7471.6,1,1,Planform_Controlled,PC,good,intact,good,good,NA
600,600,17060203,Indian Creek,783.291870794,4.8,8.6,3762.8,6741.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
601,601,17060203,Indian Creek,956.283708523,4.94,8.62,4729,8251.9,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
602,602,17060203,Indian Creek,957.388388371,5,8.7,4791.9,8337.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
603,603,17060203,Indian Creek,959.055362668,5,8.7,4800.1,8352.2,1,1,Planform_Controlled,PC,poor,intact,poor,moderate,Strategic - Long-Term Investment
604,604,17060203,Indian Creek,855.356284305,3.88,7.1,3321.3,6077.7,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
605,605,17060203,Indian Creek,957.298206946,4.22,7.72,4044,7398.1,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
606,606,17060203,Indian Creek,961.217219102,4.16,7.6,4002.6,7312.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
607,607,17060203,Indian Creek,969.439615085,4.28,7.7,4152.7,7470.9,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
608,608,17060203,Indian Creek,959.882548617,4.5,8,4323.8,7686.7,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
609,609,17060203,Indian Creek,981.651618143,4.5,8,4420.2,7858.2,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
611,611,17060201,Iron Creek,1005.52683854,2.74,5.24,2755.7,5270,1,1,Planform_Controlled,PC,intact,intact,intact,intact,Strategic - Long-Term Investment
612,612,17060201,Iron Creek,1013.11581888,2.8,5.3,2837.1,5370.2,1,1,Planform_Controlled,PC,intact,intact,intact,intact,Strategic - Long-Term Investment
613,613,17060201,Iron Creek,1013.29142942,3,5.58,3040.3,5654.9,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
614,614,17060201,Iron Creek,1028.22868264,3,5.54,3084.6,5696.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
615,615,17060201,Iron Creek,1022.85236231,3,5.52,3068.6,5646.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
616,616,17060201,Iron Creek,966.646926106,2.82,5.6,2727.7,5416.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
617,617,17060201,Iron Creek,1021.17115202,2.9,5.56,2961.5,5677.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
618,618,17060201,Iron Creek,1013.13453337,2.82,5.4,2857.4,5471.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
619,619,17060201,Iron Creek,1020.24147088,2.7,5.47,2754.8,5581,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
620,620,17060203,Iron Creek,370.431446322,4.8,8.25,1777.9,3055.8,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
621,621,17060203,Iron Creek,1011.94379738,4.76,8.3,4817.7,8400.6,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
622,622,17060203,Iron Creek,1034.93866815,4.7,8.36,4863.6,8650.9,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
623,623,17060203,Iron Creek,1003.85725547,4.72,8.4,4739.6,8434.9,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
624,624,17060203,Iron Creek,1030.14202147,4.8,8.4,4944.3,8652.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
625,625,17060203,Iron Creek,1017.93798687,4.86,8.4,4947.6,8551.5,0,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
626,626,17060203,Iron Creek,1015.22819547,9.53,15.4,9676.4,15636.5,0,1,AlluvialFan,AF,poor,intact,poor,poor,NA
627,627,17060203,Iron Creek,1168.84380106,4.4,7.8,5142.5,9116.3,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
628,628,17060203,Iron Creek,1034.14096292,4.4,7.84,4549.7,8106.7,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
629,629,17060203,Iron Creek,1043.04996814,4.4,7.84,4588.3,8175.5,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
630,630,17060203,Iron Creek,1020.91329282,4.48,7.98,4573.9,8147.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
631,631,17060203,Iron Creek,1039.89809644,4.5,8.02,4678.6,8338.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
632,632,17060203,Iron Creek,1018.70971255,4.5,8.1,4584.6,8252.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
633,633,17060203,Iron Creek,344.601188631,3.3,6.3,1137,2170.6,0,1,Conf_Floodplain,CF,good,intact,good,good,NA
634,634,17060203,Iron Creek,1023.06945765,2.8,5.56,2864.1,5687.2,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
635,635,17060201,Job Creek,1254.55750468,1.58,3.75,1981.9,4703.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
636,636,17060201,Job Creek,1036.63790821,1.7,3.88,1762.1,4021.6,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
643,643,17060201,Kinnikinic Creek,947.094018565,3.2,6.2,3033.7,5877.7,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
648,648,17060201,Lake Creek,1035.29171235,2.74,5.44,2836.7,5631.9,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
649,649,17060201,Lake Creek,1039.36539856,2.84,5.56,2951.7,5778.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
650,650,17060201,Lake Creek,1046.7676914,2.82,5.68,2951.5,5944.9,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
651,651,17060201,Lake Creek,1035.57624376,2.84,5.64,2941,5840.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
652,652,17060201,Lake Creek,1031.17999188,2.9,5.6,2990.5,5774.8,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
