RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
421,421,17060201,East Pass Creek,995.5373807,4.44,7.94,4421.9,7907.6,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
422,422,17060201,East Pass Creek,978.2257306,4.5,8,4404.5,7830.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
423,423,17060201,East Pass Creek,980.4702557,4.5,8,4414.5,7848,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
439,439,17060201,Elk Creek,988.5961422,3.75,6.7,3708.7,6626.2,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
440,440,17060201,Elk Creek,999.3199496,3.94,6.94,3938.4,6937.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
441,441,17060201,Elk Creek,970.5623629,4.02,7.04,3904,6836.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
442,442,17060201,Elk Creek,1006.740349,4.15,7.28,4178.7,7330.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
443,443,17060201,Elk Creek,998.3329927,4,7.3,3994.4,7289.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
444,444,17060201,Elk Creek,1006.47647,4,7.3,4026.6,7348.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
445,445,17060201,Elk Creek,1047.70718,4.06,7.36,4252.6,7709.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
446,446,17060201,Elk Creek,1032.728946,4.1,7.44,4233.8,7682.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
447,447,17060201,Elk Creek,1016.796321,4.1,7.3,4169.2,7423.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
448,448,17060201,Elk Creek,1002.470749,4.08,7.3,4091,7319.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
449,449,17060201,Elk Creek,989.9888526,4,7.34,3961.5,7269.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
471,471,17060201,French Creek,1180.560133,2.38,4.95,2810.7,5845.7,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
472,472,17060201,French Creek,943.6000713,2.5,5.16,2361.3,4873.8,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
473,473,17060201,French Creek,958.4625489,2.55,5.2,2446.1,4988,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
474,474,17060201,French Creek,948.7108809,2.56,4.96,2431,4710,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
475,475,17060201,French Creek,957.8081526,2.3,4.8,2204.8,4601.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
481,481,17060201,Garden Creek,964.152787,3.3,6.28,3184.3,6059.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
482,482,17060201,Garden Creek,955.6723096,3.4,6.22,3252.3,5949.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
483,483,17060201,Garden Creek,969.7885865,3.56,6.48,3455,6288.8,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
484,484,17060201,Garden Creek,1031.862122,3.66,6.68,3776.4,6892.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
485,485,17060201,Garden Creek,1022.599462,3.6,6.66,3681.6,6810.9,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
486,486,17060201,Garden Creek,1035.085069,3.7,6.67,3829.5,6903.4,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
487,487,17060201,Garden Creek,1114.387998,3.7,6.9,4122,7687,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
488,488,17060201,Garden Creek,1052.837293,3.72,6.72,3915.4,7073,1,1,Margin_Controlled,MC,poor,intact,poor,good,Straight Forward - Quick Return
489,489,17060201,Garden Creek,1059.750429,3.62,6.8,3834.9,7203.6,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
490,490,17060201,Garden Creek,1048.513835,3.6,6.8,3773.7,7128.1,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
491,491,17060201,Garden Creek,1044.174001,3.6,6.8,3758.3,7099,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
492,492,17060201,Garden Creek,1045.139812,3.6,6.8,3761.7,7105.5,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
493,493,17060201,Garden Creek,1035.147204,3.7,6.9,3829.7,7141.9,1,1,AlluvialFan,AF,poor,intact,poor,moderate,Strategic - Long-Term Investment
505,505,17060201,Germania Creek,798.9439524,5.5,8.93,4395.3,7136.3,1,1,Conf_Floodplain,CF,intact,intact,intact,intact,Straight Forward - Quick Return
506,506,17060201,Germania Creek,604.0992883,5.6,9.6,3384.4,5801.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
507,507,17060201,Germania Creek,999.3242476,5.6,9.64,5598.1,9636.8,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Easiest - Low-Hanging Fruit
508,508,17060201,Germania Creek,992.4179194,5.68,9.72,5639.2,9650.2,1,1,Margin_Controlled,MC,intact,intact,intact,intact,Straight Forward - Quick Return
509,509,17060201,Germania Creek,1018.308464,5.74,9.8,5846,9981,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
510,510,17060201,Germania Creek,1005.791075,5.8,9.84,5835.2,9899.7,1,1,Margin_Controlled,MC,good,intact,good,intact,Easiest - Low-Hanging Fruit
511,511,17060201,Germania Creek,995.5795112,5.92,9.8,5896,9760.3,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
512,512,17060201,Germania Creek,1022.731124,5.84,9.88,5973.5,10105.8,1,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
513,513,17060201,Germania Creek,1022.959031,5.8,9.9,5933.9,10128.5,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
514,514,17060201,Goat Creek,998.2567069,2.36,4.7,2356.6,4693.1,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
515,515,17060201,Goat Creek,1011.123913,2.3,4.7,2325.9,4753,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
516,516,17060201,Goat Creek,1034.693129,2.3,4.8,2379.6,4966.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
517,517,17060201,Goat Creek,983.786663,2.3,4.8,2263.7,4724.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
518,518,17060201,Goat Creek,952.7158654,2.3,4.72,2193,4500.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
519,519,17060201,Goat Creek,1021.316402,1.72,3.76,1756.7,3840.3,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
520,520,17060201,NA,49.9889963,2,4,100,199.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
548,548,17060203,Hat Creek,807.78975,4.9,8.7,3957.9,7027.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
549,549,17060203,Hat Creek,1035.721614,4.9,8.7,5074.4,9009.6,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
550,550,17060203,Hat Creek,1025.260864,4.9,8.7,5023.8,8919.8,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
551,551,17060203,Hat Creek,1022.535495,4.9,8.7,5010.6,8896.4,0,1,AlluvialFan,AF,moderate,intact,moderate,good,Strategic - Long-Term Investment
552,552,17060201,Herd Creek,398.2955615,4,7.3,1594.6,2910.2,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
553,553,17060201,Herd Creek,960.5282194,4,7.3,3845,7017.1,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
554,554,17060201,Herd Creek,969.8348449,4.1,7.44,3978.9,7220.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
555,555,17060201,Herd Creek,742.9805732,5.73,9.83,4259.9,7308.1,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
556,556,17060201,Herd Creek,988.2294553,5.8,9.9,5734.4,9788,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
557,557,17060201,Herd Creek,975.9390876,5.9,10.04,5761.5,9804.2,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
558,558,17060201,Herd Creek,981.4085773,5.88,10,5773.8,9819.3,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
559,559,17060201,Herd Creek,1005.378801,5.9,10,5933.4,10056.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
560,560,17060201,Herd Creek,1193.054977,6.3,10.7,7520.6,12773,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
561,561,17060201,Herd Creek,974.9945676,6.3,10.7,6146.2,10438.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
562,562,17060201,Herd Creek,991.9564286,6.35,10.8,6301.7,10717.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
563,563,17060201,Herd Creek,1176.110211,6.6,10.92,7765.6,12848.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
564,564,17060201,Herd Creek,980.0546057,6.54,10.9,6413.2,10688.6,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
565,565,17060201,Herd Creek,985.4009011,6.5,10.93,6408.3,10775.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
566,566,17060201,Herd Creek,999.2652719,6.5,11,6497.5,10995.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
567,567,17060201,Herd Creek,998.4265315,6.5,11,6492.2,10986.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
583,583,17060203,Hughes Creek,317.4291873,4.7,7.9,1492.5,2508.7,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
584,584,17060203,Hughes Creek,1000.696616,4.66,7.98,4664.8,7988.2,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
585,585,17060203,Hughes Creek,964.3406133,4.5,8.1,4343.5,7818.3,1,1,Margin_Controlled,MC,poor,intact,poor,poor,NA
586,586,17060203,Hughes Creek,951.2111292,4.58,8.1,4361.5,7713.7,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
587,587,17060203,Hughes Creek,970.2196927,4.6,8.1,4466.7,7865.2,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
590,590,17060203,Hughes Creek,967.0842541,4.2,7.28,4065.3,7046.5,1,1,Margin_Controlled,MC,poor,intact,poor,moderate,Strategic - Long-Term Investment
615,615,17060201,Iron Creek,1022.852362,3,5.52,3068.6,5646.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
616,616,17060201,Iron Creek,966.6469261,2.82,5.6,2727.7,5416.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
617,617,17060201,Iron Creek,1021.171152,2.9,5.56,2961.5,5677.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
618,618,17060201,Iron Creek,1013.134533,2.82,5.4,2857.4,5471.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
619,619,17060201,Iron Creek,1020.241471,2.7,5.47,2754.8,5581,1,1,Wandering_Gravel,WA,poor,intact,poor,intact,Easiest - Low-Hanging Fruit
620,620,17060203,Iron Creek,370.4314463,4.8,8.25,1777.9,3055.8,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
621,621,17060203,Iron Creek,1011.943797,4.76,8.3,4817.7,8400.6,0,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
622,622,17060203,Iron Creek,1034.938668,4.7,8.36,4863.6,8650.9,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
623,623,17060203,Iron Creek,1003.857255,4.72,8.4,4739.6,8434.9,0,1,Margin_Controlled,MC,moderate,intact,moderate,good,Straight Forward - Quick Return
624,624,17060203,Iron Creek,1030.142021,4.8,8.4,4944.3,8652.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
625,625,17060203,Iron Creek,1017.937987,4.86,8.4,4947.6,8551.5,0,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
626,626,17060203,Iron Creek,1015.228195,9.53,15.4,9676.4,15636.5,0,1,AlluvialFan,AF,poor,intact,poor,poor,NA
627,627,17060203,Iron Creek,1168.843801,4.4,7.8,5142.5,9116.3,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
628,628,17060203,Iron Creek,1034.140963,4.4,7.84,4549.7,8106.7,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
629,629,17060203,Iron Creek,1043.049968,4.4,7.84,4588.3,8175.5,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
630,630,17060203,Iron Creek,1020.913293,4.48,7.98,4573.9,8147.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
631,631,17060203,Iron Creek,1039.898096,4.5,8.02,4678.6,8338.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
632,632,17060203,Iron Creek,1018.709713,4.5,8.1,4584.6,8252.3,0,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
633,633,17060203,Iron Creek,344.6011886,3.3,6.3,1137,2170.6,0,1,Conf_Floodplain,CF,good,intact,good,good,NA
634,634,17060203,Iron Creek,1023.069458,2.8,5.56,2864.1,5687.2,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
635,635,17060201,Job Creek,1254.557505,1.58,3.75,1981.9,4703.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
636,636,17060201,Job Creek,1036.637908,1.7,3.88,1762.1,4021.6,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
642,642,17060201,Kinnikinic Creek,963.8308735,3.2,6.13,3086.6,5912.8,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
643,643,17060201,Kinnikinic Creek,947.0940186,3.2,6.2,3033.7,5877.7,1,1,Conf_Floodplain,CF,poor,intact,poor,poor,NA
648,648,17060201,Lake Creek,1035.291712,2.74,5.44,2836.7,5631.9,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
649,649,17060201,Lake Creek,1039.365399,2.84,5.56,2951.7,5778.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
650,650,17060201,Lake Creek,1046.767691,2.82,5.68,2951.5,5944.9,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
651,651,17060201,Lake Creek,1035.576244,2.84,5.64,2941,5840.6,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
652,652,17060201,Lake Creek,1031.179992,2.9,5.6,2990.5,5774.8,0,1,Planform_Controlled,PC,moderate,intact,moderate,good,Straight Forward - Quick Return
664,664,17060201,Little Casino Creek,869.8847106,2.04,4.42,1775.9,3847.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
665,665,17060201,Little Casino Creek,946.8964855,2.2,4.68,2085.1,4435.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
666,666,17060201,Little Casino Creek,947.2078449,2.3,4.75,2180.6,4503.4,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
667,667,17060201,Little Casino Creek,956.4157243,2.3,4.78,2201.5,4575.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
694,694,17060201,McDonald Creek,943.722362,2.13,4.5,2012.1,4250.9,0,1,Conf_Floodplain,CF,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
695,695,17060201,McDonald Creek,947.2821543,1.82,4.1,1725.7,3887.5,0,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
696,696,17060201,Meadow Creek,992.819274,2.5,5.08,2482.9,5045.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
697,697,17060201,Meadow Creek,965.5465029,2.5,4.98,2415.5,4811.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
698,698,17060201,Meadow Creek,959.210709,2.5,4.9,2399.8,4703.6,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
719,719,17060201,Meadow Creek,1008.187177,1.98,4.06,1996.5,4093.9,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
720,720,17060201,Meadow Creek,1002.669162,2.06,4.2,2066,4212.2,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
721,721,17060201,Meadow Creek,686.856073,2.2,4.47,1511.6,3071.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
722,722,17060201,Meadow Creek,969.9826105,2.3,4.54,2232.3,4406.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
723,723,17060201,Meadow Creek,995.0445069,2.4,4.65,2388.9,4628.4,1,1,Wandering_Gravel,WA,poor,intact,poor,good,Straight Forward - Quick Return
724,724,17060201,Meadow Creek,904.9751601,3.27,6.15,2959.4,5565.9,1,1,Wandering_Gravel,WA,poor,intact,poor,good,Straight Forward - Quick Return
725,725,17060201,Meadow Creek,1002.675341,3.3,6.2,3309.6,6218,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
726,726,17060201,Meadow Creek,1001.467153,3.3,6.22,3305.7,6230.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
727,727,17060201,Meadow Creek,1003.615259,3.4,6.33,3413,6354.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
728,728,17060201,Meadow Creek,1033.735726,3.75,6.92,3876.1,7152.6,1,1,Wandering_Gravel,WA,poor,intact,poor,moderate,Strategic - Long-Term Investment
779,779,17060201,Morgan Creek,957.5142362,6.08,10.38,5827.2,9948.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
780,780,17060201,Morgan Creek,978.298158,6.1,10.44,5971.4,10219.9,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
781,781,17060201,Morgan Creek,995.7606954,6.13,10.23,6106.4,10190.6,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
782,782,17060201,Morgan Creek,987.169875,6.14,10.2,6064.3,10074.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
783,783,17060201,Morgan Creek,987.9826784,6,10.3,5930.9,10181.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,good,Strategic - Long-Term Investment
784,784,17060201,Morgan Creek,530.7914908,6,10.3,3186.5,5470.2,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
785,785,17060201,Morgan Creek,1019.474053,6,10.3,6117.4,10501.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
786,786,17060201,Salmon River,1034.24877,10.48,16.88,10837.9,17456.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
810,810,17060203,Moyer Creek,480.5118602,4.3,7.8,2068.7,3752.5,0,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
811,811,17060203,Moyer Creek,947.4391045,4.3,7.8,4078.7,7398.6,0,1,Conf_Floodplain,CF,good,intact,good,good,NA
812,812,17060203,Moyer Creek,958.9596192,4.3,7.88,4127.6,7564,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
813,813,17060203,Moyer Creek,971.390655,4.35,7.8,4228.9,7582.8,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
814,814,17060203,Moyer Creek,980.9391219,4.4,7.86,4318.9,7715,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
815,815,17060203,Moyer Creek,976.6013017,4.98,8.76,4866.9,8561,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Straight Forward - Quick Return
823,823,17060203,Musgrove Creek,955.6727108,3.54,6.32,3386.6,6046.1,0,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
824,824,17060203,Musgrove Creek,1235.962508,3.58,6.67,4425.7,8245.6,0,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
825,825,17060203,Musgrove Creek,981.296918,3.63,6.72,3564.3,6598.4,0,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
827,827,17060203,Musgrove Creek,999.5852767,3.7,6.74,3699.7,6739.5,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
828,828,17060203,Musgrove Creek,1006.192479,3.7,6.8,3723.8,6843.8,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
829,829,17060203,Musgrove Creek,1034.930631,3.7,6.8,3828.7,7036.4,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
830,830,17060203,Musgrove Creek,812.7616424,3.5,6.42,2846.1,5220.6,0,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
831,831,17060203,Musgrove Creek,1008.047286,3.48,6.53,3508.8,6584,0,1,Conf_Floodplain,CF,good,intact,good,good,Straight Forward - Quick Return
832,832,17060203,Musgrove Creek,996.5288199,3.5,6.55,3489.2,6529.8,0,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
