visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
1494,Rapid,fuzzy,chinook,spawner,15.171,8.391,0,0.414,0.427,0.102,NA,NA,NA
1494,Transition,fuzzy,chinook,spawner,416.40999999999997,344.707,4,0.521,0.502,0.145,NA,NA,NA
1494,Bank,fuzzy,steelhead,spawner,399.844,132.278,9,0.362,0.331,0.198,NA,NA,NA
1494,Glide-Run,fuzzy,steelhead,spawner,1992.479,1469.029,45,0.549,0.51,0.138,NA,NA,NA
1494,Margin Attached Bar,fuzzy,steelhead,spawner,480.702,174.845,2,0.331,0.303,0.191,NA,NA,NA
1494,Pocket Pool,fuzzy,steelhead,spawner,9.84,9.84,0,0.62,0.611,0.119,NA,NA,NA
1494,Pool,fuzzy,steelhead,spawner,547.21,428.64,15,0.556,0.528,0.148,NA,NA,NA
1494,Rapid,fuzzy,steelhead,spawner,15.171,8.391,0,0.414,0.427,0.102,NA,NA,NA
1494,Transition,fuzzy,steelhead,spawner,416.40999999999997,344.707,5,0.521,0.502,0.145,NA,NA,NA
1494,Bank,fuzzy,chinook,juvenile,399.844,223.74,291,0.572,0.521,0.248,NA,NA,NA
1494,Glide-Run,fuzzy,chinook,juvenile,1992.479,208.792,133,0.088,0.194,0.16,NA,NA,NA
1494,Margin Attached Bar,fuzzy,chinook,juvenile,480.702,243,243,0.413,0.404,0.257,NA,NA,NA
1494,Pocket Pool,fuzzy,chinook,juvenile,9.84,2.85,0,0.371,0.272,0.159,NA,NA,NA
1494,Pool,fuzzy,chinook,juvenile,547.21,109.502,186,0.133,0.249,0.231,NA,NA,NA
1494,Rapid,fuzzy,chinook,juvenile,15.171,0.28,0,0.083,0.098,0.066,NA,NA,NA
1494,Transition,fuzzy,chinook,juvenile,416.40999999999997,199.427,135,0.39,0.382,0.218,NA,NA,NA
1521,Bank,nrei,steelhead,juvenile,1111.758,380.361,148,33.314,27.623,52.988,NA,NA,NA
1521,Glide-Run,nrei,steelhead,juvenile,10399.664,4918.509999999999,4146,-18.887,-85.641,157.66,NA,NA,NA
1521,Margin Attached Bar,nrei,steelhead,juvenile,362.721,65.9,17,13.522,13.923,45.81,NA,NA,NA
1521,Mid Channel Bar,nrei,steelhead,juvenile,20.229999999999997,0.9099999999999999,1,56.315,50.644,13.975,NA,NA,NA
1521,Pocket Pool,nrei,steelhead,juvenile,35.47,9.19,4,-230.986,-201.46,159.897,NA,NA,NA
1521,Pool,nrei,steelhead,juvenile,2029.9,1077.268,1234,-81.378,-81.38,127.165,NA,NA,NA
1521,Riffle,nrei,steelhead,juvenile,158.23,5.6,6,-199.799,-278.563,214.05,NA,NA,NA
1521,Transition,nrei,steelhead,juvenile,1838.604,820.83,396,42.414,1.182,117.507,NA,NA,NA
1521,Bank,fuzzy,chinook,spawner,1111.758,3.41,0,0.275,0.277,0.05,NA,NA,NA
1521,Glide-Run,fuzzy,chinook,spawner,10399.664,141.45,1,0.3,0.304,0.036,NA,NA,NA
1521,Margin Attached Bar,fuzzy,chinook,spawner,362.721,0.04,0,0.236,0.257,0.037,NA,NA,NA
1521,Mid Channel Bar,fuzzy,chinook,spawner,20.229999999999997,0.1,0,0.248,0.254,0.034,NA,NA,NA
1521,Pocket Pool,fuzzy,chinook,spawner,35.47,0,0,0.3,0.3,0,NA,NA,NA
1521,Pool,fuzzy,chinook,spawner,2029.9,29.309,0,0.333,0.316,0.053,NA,NA,NA
1521,Riffle,fuzzy,chinook,spawner,158.23,0,0,0.3,0.3,0,NA,NA,NA
1521,Transition,fuzzy,chinook,spawner,1838.604,77.432,2,0.3,0.29,0.047,NA,NA,NA
1521,Bank,fuzzy,steelhead,spawner,1111.758,0,0,0.078,0.122,0.069,0.078,0.122,0.069
1521,Glide-Run,fuzzy,steelhead,spawner,10399.664,0,0,0.205,0.169,0.072,0.205,0.169,0.072
1521,Margin Attached Bar,fuzzy,steelhead,spawner,362.721,0,0,0.078,0.104,0.052,0.078,0.104,0.052
1521,Mid Channel Bar,fuzzy,steelhead,spawner,20.229999999999997,0,0,0.078,0.093,0.063,0.078,0.093,0.063
1521,Pocket Pool,fuzzy,steelhead,spawner,35.47,0,0,0.23,0.186,0.061,0.23,0.186,0.061
1521,Pool,fuzzy,steelhead,spawner,2029.9,0,0,0.213,0.213,0.053,0.213,0.213,0.053
1521,Riffle,fuzzy,steelhead,spawner,158.23,0,0,0.23,0.217,0.029,0.23,0.217,0.029
1521,Transition,fuzzy,steelhead,spawner,1838.604,0,0,0.078,0.136,0.083,0.078,0.136,0.083
1521,Bank,fuzzy,chinook,juvenile,1111.758,551.28,972,0.483,0.402,0.212,NA,NA,NA
1521,Glide-Run,fuzzy,chinook,juvenile,10399.664,2714.119,1522,0.287,0.286,0.156,NA,NA,NA
1521,Margin Attached Bar,fuzzy,chinook,juvenile,362.721,124.911,242,0.33,0.315,0.22,NA,NA,NA
1521,Mid Channel Bar,fuzzy,chinook,juvenile,20.229999999999997,3.62,0,0.328,0.293,0.13,NA,NA,NA
1521,Pocket Pool,fuzzy,chinook,juvenile,35.47,0.72,0,0.078,0.183,0.121,NA,NA,NA
1521,Pool,fuzzy,chinook,juvenile,2029.9,359.97999999999996,315,0.273,0.282,0.141,NA,NA,NA
1521,Riffle,fuzzy,chinook,juvenile,158.23,2.74,0,0.078,0.133,0.085,NA,NA,NA
1521,Transition,fuzzy,chinook,juvenile,1838.604,988.458,912,0.422,0.373,0.18,NA,NA,NA
1545,Bank,nrei,steelhead,juvenile,20.74,0.41000000000000003,0,-24.111,-28.506,40.604,NA,NA,NA
1545,Barface,nrei,steelhead,juvenile,0.56,0,0,-13.044,-13.6,7.8,NA,NA,NA
1545,Chute,nrei,steelhead,juvenile,16.792,2.616,6,-124.252,-111.585,123.582,NA,NA,NA
1545,Glide-Run,nrei,steelhead,juvenile,123.813,20.67,33,-75.966,-98.657,105.234,NA,NA,NA
1545,Margin Attached Bar,nrei,steelhead,juvenile,24.34,0.02,0,-28.789,-29.065,7.398,NA,NA,NA
1545,Mid Channel Bar,nrei,steelhead,juvenile,31.91,0.12,0,-33.187,-40.048,39.616,NA,NA,NA
1545,Pocket Pool,nrei,steelhead,juvenile,10.85,3.32,3,-138.512,-95.292,107.32,NA,NA,NA
1545,Pool,nrei,steelhead,juvenile,5.71,3.1799999999999997,3,4.265,-43.782,107.765,NA,NA,NA
1545,Rapid,nrei,steelhead,juvenile,27.31,2.9299999999999997,8,-146.086,-136.861,124.022,NA,NA,NA
1545,Riffle,nrei,steelhead,juvenile,5.48,0.17,2,-168.908,-158.307,119.331,NA,NA,NA
1545,Transition,nrei,steelhead,juvenile,71.24499999999999,3.194,5,-27.203,-56.43,105.6,NA,NA,NA
1545,Bank,fuzzy,chinook,spawner,20.74,2.23,0,0.174,0.206,0.142,NA,NA,NA
1545,Barface,fuzzy,chinook,spawner,0.56,0.01,0,0.078,0.091,0.06,NA,NA,NA
1545,Chute,fuzzy,chinook,spawner,16.792,3.44,0,0.218,0.262,0.184,NA,NA,NA
1545,Glide-Run,fuzzy,chinook,spawner,123.813,37.29,0,0.3,0.342,0.164,NA,NA,NA
1545,Margin Attached Bar,fuzzy,chinook,spawner,24.34,0.06,0,0.078,0.096,0.052,NA,NA,NA
1545,Mid Channel Bar,fuzzy,chinook,spawner,31.91,0.6000000000000001,0,0.078,0.134,0.099,NA,NA,NA
1545,Pocket Pool,fuzzy,chinook,spawner,10.85,3.45,0,0.3,0.408,0.166,NA,NA,NA
1545,Pool,fuzzy,chinook,spawner,5.71,3.0599999999999996,1,0.546,0.542,0.235,NA,NA,NA
1545,Rapid,fuzzy,chinook,spawner,27.31,4.69,0,0.3,0.305,0.135,NA,NA,NA
1545,Riffle,fuzzy,chinook,spawner,5.48,0.84,0,0.3,0.307,0.096,NA,NA,NA
1545,Transition,fuzzy,chinook,spawner,71.24499999999999,5.7,0,0.208,0.204,0.145,NA,NA,NA
1545,Bank,fuzzy,steelhead,spawner,20.74,2.25,0,0.078,0.169,0.154,NA,NA,NA
1545,Barface,fuzzy,steelhead,spawner,0.56,0.01,0,0.078,0.091,0.06,NA,NA,NA
1545,Chute,fuzzy,steelhead,spawner,16.792,3.44,0,0.218,0.262,0.184,NA,NA,NA
1545,Glide-Run,fuzzy,steelhead,spawner,123.813,37.22,0,0.3,0.341,0.164,NA,NA,NA
1545,Margin Attached Bar,fuzzy,steelhead,spawner,24.34,0.09,0,0.078,0.088,0.046,NA,NA,NA
1545,Mid Channel Bar,fuzzy,steelhead,spawner,31.91,0.6000000000000001,0,0.078,0.112,0.095,NA,NA,NA
1545,Pocket Pool,fuzzy,steelhead,spawner,10.85,3.45,0,0.3,0.399,0.175,NA,NA,NA
1545,Pool,fuzzy,steelhead,spawner,5.71,3.0599999999999996,1,0.546,0.542,0.235,NA,NA,NA
1545,Rapid,fuzzy,steelhead,spawner,27.31,4.63,0,0.262,0.282,0.145,NA,NA,NA
1545,Riffle,fuzzy,steelhead,spawner,5.48,0.9,0,0.275,0.289,0.124,NA,NA,NA
1545,Transition,fuzzy,steelhead,spawner,71.24499999999999,5.87,0,0.078,0.177,0.152,NA,NA,NA
1545,Bank,fuzzy,chinook,juvenile,20.74,1.25,0,0.078,0.147,0.123,NA,NA,NA
1545,Barface,fuzzy,chinook,juvenile,0.56,0,0,0.078,0.086,0.037,NA,NA,NA
1545,Chute,fuzzy,chinook,juvenile,16.792,1.06,0,0.079,0.129,0.119,NA,NA,NA
1545,Glide-Run,fuzzy,chinook,juvenile,123.813,7.605,12,0.081,0.135,0.121,NA,NA,NA
1545,Margin Attached Bar,fuzzy,chinook,juvenile,24.34,0.04,0,0.078,0.085,0.036,NA,NA,NA
1545,Mid Channel Bar,fuzzy,chinook,juvenile,31.91,0.24,0,0.078,0.101,0.07,NA,NA,NA
1545,Pocket Pool,fuzzy,chinook,juvenile,10.85,0.3,1,0.078,0.105,0.088,NA,NA,NA
1545,Pool,fuzzy,chinook,juvenile,5.71,0.1,0,0.083,0.147,0.093,NA,NA,NA
1545,Rapid,fuzzy,chinook,juvenile,27.31,1.43,0,0.078,0.131,0.114,NA,NA,NA
1545,Riffle,fuzzy,chinook,juvenile,5.48,0.41,0,0.078,0.139,0.118,NA,NA,NA
1545,Transition,fuzzy,chinook,juvenile,71.24499999999999,2.285,1,0.078,0.127,0.106,NA,NA,NA
1549,Bank,nrei,steelhead,juvenile,7.17,0,0,-31.71,-28.226,10.426,NA,NA,NA
1549,Glide-Run,nrei,steelhead,juvenile,170.45,5.391,14,-20.249,-19.299,12.486,NA,NA,NA
1549,Pocket Pool,nrei,steelhead,juvenile,2.99,1.2999999999999998,2,-2.781,-9.486,17.863,NA,NA,NA
1549,Pool,nrei,steelhead,juvenile,22.25,8.28,7,0.355,1.989,15.885,NA,NA,NA
1549,Rapid,nrei,steelhead,juvenile,2.694,0,0,-21.938,-21.872,7.185,NA,NA,NA
1549,Riffle,nrei,steelhead,juvenile,3.63,1.4,0,0.535,0.308,16.256,NA,NA,NA
1549,Transition,nrei,steelhead,juvenile,35.628,0,0,-33.477,-32.154,5.237,NA,NA,NA
1549,Bank,fuzzy,chinook,spawner,7.17,0.01,0,0.229,0.169,0.078,NA,NA,NA
1549,Glide-Run,fuzzy,chinook,spawner,170.45,2.27,0,0.078,0.146,0.088,NA,NA,NA
1549,Pocket Pool,fuzzy,chinook,spawner,2.99,1.26,0,0.348,0.323,0.142,NA,NA,NA
1549,Pool,fuzzy,chinook,spawner,22.25,6.87,0,0.282,0.347,0.125,NA,NA,NA
1549,Rapid,fuzzy,chinook,spawner,2.694,0.05,0,0.247,0.228,0.074,NA,NA,NA
1549,Riffle,fuzzy,chinook,spawner,3.63,1.84,0,0.402,0.352,0.192,NA,NA,NA
1549,Transition,fuzzy,chinook,spawner,35.628,0,0,0.078,0.132,0.073,NA,NA,NA
1549,Bank,fuzzy,steelhead,spawner,7.17,0.01,0,0.078,0.081,0.032,NA,NA,NA
1549,Glide-Run,fuzzy,steelhead,spawner,170.45,2.42,0,0.078,0.096,0.066,NA,NA,NA
1549,Pocket Pool,fuzzy,steelhead,spawner,2.99,1.26,0,0.348,0.295,0.171,NA,NA,NA
1549,Pool,fuzzy,steelhead,spawner,22.25,7.22,0,0.128,0.245,0.206,NA,NA,NA
1549,Rapid,fuzzy,steelhead,spawner,2.694,0.05,0,0.128,0.128,0.073,NA,NA,NA
1549,Riffle,fuzzy,steelhead,spawner,3.63,1.84,0,0.402,0.352,0.192,NA,NA,NA
1549,Transition,fuzzy,steelhead,spawner,35.628,0,0,0.078,0.078,0,NA,NA,NA
1549,Bank,fuzzy,chinook,juvenile,7.17,0.07,0,0.078,0.115,0.099,NA,NA,NA
1549,Glide-Run,fuzzy,chinook,juvenile,170.45,3.52,1,0.078,0.106,0.082,NA,NA,NA
1549,Pocket Pool,fuzzy,chinook,juvenile,2.99,0.5,0,0.291,0.271,0.145,NA,NA,NA
1549,Pool,fuzzy,chinook,juvenile,22.25,18.3,19,0.501,0.504,0.128,NA,NA,NA
1549,Rapid,fuzzy,chinook,juvenile,2.694,0.59,0,0.264,0.245,0.149,NA,NA,NA
1549,Riffle,fuzzy,chinook,juvenile,3.63,1.63,1,0.362,0.347,0.211,NA,NA,NA
1549,Transition,fuzzy,chinook,juvenile,35.628,0.05,0,0.078,0.082,0.03,NA,NA,NA
157,Bank,nrei,steelhead,juvenile,9.37,0.08,0,-36.4,-28.363,15.693,NA,NA,NA
157,Barface,nrei,steelhead,juvenile,0.38,0,0,-36.955,-35.371,2.664,NA,NA,NA
157,Cascade,nrei,steelhead,juvenile,30.689,2.05,3,-28.601,-29.401,34.996,NA,NA,NA
157,Glide-Run,nrei,steelhead,juvenile,24.700000000000003,2.25,3,-17.037,-20.518,31.304,NA,NA,NA
157,Margin Attached Bar,nrei,steelhead,juvenile,1.09,0,0,-37.484,-34.324,10.154,NA,NA,NA
157,Mid Channel Bar,nrei,steelhead,juvenile,1.402,0,0,-31.859,-31.545,7.537,NA,NA,NA
157,Pocket Pool,nrei,steelhead,juvenile,5.54,4.7,5,32.283,30.145,21.098,NA,NA,NA
157,Pool,nrei,steelhead,juvenile,11.620000000000001,8.969999999999999,6,27.134,27.413,27.08,NA,NA,NA
157,Rapid,nrei,steelhead,juvenile,91.367,7.59,14,-21.278,-27.303,41.471,NA,NA,NA
157,Riffle,nrei,steelhead,juvenile,8.92,1.34,1,-13.025,-13.109,17.181,NA,NA,NA
157,Transition,nrei,steelhead,juvenile,19.088,0.04,0,-29.18,-28.305,9.624,NA,NA,NA
157,Bank,fuzzy,chinook,spawner,9.37,0,0,0.078,0.081,0.021,NA,NA,NA
157,Barface,fuzzy,chinook,spawner,0.38,0,0,0.078,0.078,0,NA,NA,NA
157,Cascade,fuzzy,chinook,spawner,30.689,1.2799999999999998,0,0.078,0.111,0.098,NA,NA,NA
157,Glide-Run,fuzzy,chinook,spawner,24.700000000000003,0.95,0,0.078,0.146,0.114,NA,NA,NA
157,Margin Attached Bar,fuzzy,chinook,spawner,1.09,0,0,0.078,0.078,0,NA,NA,NA
157,Mid Channel Bar,fuzzy,chinook,spawner,1.402,NA,0,NA,NA,NA,NA,NA,NA
157,Pocket Pool,fuzzy,chinook,spawner,5.54,2.31,0,0.39,0.367,0.092,NA,NA,NA
157,Pool,fuzzy,chinook,spawner,11.620000000000001,4.38,0,0.373,0.376,0.286,NA,NA,NA
157,Rapid,fuzzy,chinook,spawner,91.367,3.56,0,0.078,0.134,0.106,NA,NA,NA
157,Riffle,fuzzy,chinook,spawner,8.92,0.78,0,0.078,0.17,0.133,NA,NA,NA
157,Transition,fuzzy,chinook,spawner,19.088,0,0,0.078,0.081,0.025,NA,NA,NA
157,Bank,fuzzy,steelhead,spawner,9.37,0,0,0.078,0.081,0.021,NA,NA,NA
157,Barface,fuzzy,steelhead,spawner,0.38,0,0,0.078,0.078,0,NA,NA,NA
157,Cascade,fuzzy,steelhead,spawner,30.689,1.2799999999999998,0,0.078,0.111,0.098,NA,NA,NA
157,Glide-Run,fuzzy,steelhead,spawner,24.700000000000003,0.95,0,0.078,0.146,0.114,NA,NA,NA
157,Margin Attached Bar,fuzzy,steelhead,spawner,1.09,0,0,0.078,0.078,0,NA,NA,NA
157,Mid Channel Bar,fuzzy,steelhead,spawner,1.402,NA,0,NA,NA,NA,NA,NA,NA
157,Pocket Pool,fuzzy,steelhead,spawner,5.54,2.31,0,0.39,0.367,0.092,NA,NA,NA
157,Pool,fuzzy,steelhead,spawner,11.620000000000001,4.38,0,0.373,0.376,0.286,NA,NA,NA
157,Rapid,fuzzy,steelhead,spawner,91.367,3.56,0,0.078,0.134,0.106,NA,NA,NA
157,Riffle,fuzzy,steelhead,spawner,8.92,0.78,0,0.078,0.17,0.133,NA,NA,NA
157,Transition,fuzzy,steelhead,spawner,19.088,0,0,0.078,0.081,0.025,NA,NA,NA
157,Bank,fuzzy,chinook,juvenile,9.37,0.21000000000000002,0,0.078,0.142,0.134,NA,NA,NA
157,Barface,fuzzy,chinook,juvenile,0.38,0,0,0.078,0.078,0,NA,NA,NA
157,Cascade,fuzzy,chinook,juvenile,30.689,0.9099999999999999,0,0.078,0.106,0.087,NA,NA,NA
157,Glide-Run,fuzzy,chinook,juvenile,24.700000000000003,1.22,0,0.078,0.141,0.121,NA,NA,NA
157,Margin Attached Bar,fuzzy,chinook,juvenile,1.09,0,0,0.078,0.078,0,NA,NA,NA
157,Mid Channel Bar,fuzzy,chinook,juvenile,1.402,NA,NA,NA,NA,NA,NA,NA,NA
157,Pocket Pool,fuzzy,chinook,juvenile,5.54,4.05,1,0.522,0.488,0.145,NA,NA,NA
157,Pool,fuzzy,chinook,juvenile,11.620000000000001,9.43,18,0.638,0.604,0.181,NA,NA,NA
157,Rapid,fuzzy,chinook,juvenile,91.367,3.67,0,0.078,0.129,0.104,NA,NA,NA
157,Riffle,fuzzy,chinook,juvenile,8.92,0.31,0,0.078,0.152,0.109,NA,NA,NA
157,Transition,fuzzy,chinook,juvenile,19.088,0,0,0.078,0.082,0.027,NA,NA,NA
1587,Bank,nrei,steelhead,juvenile,136.141,19.301,9,-4.033,3.009,32.305,NA,NA,NA
1587,Glide-Run,nrei,steelhead,juvenile,1815.43,1187.939,808,33.195,0.48,74.824,NA,NA,NA
1587,Margin Attached Bar,nrei,steelhead,juvenile,71.15,7.82,6,-19.928,-14.582,23.138,NA,NA,NA
1587,Pocket Pool,nrei,steelhead,juvenile,17.91,13,8,31.804,-6.161,72.816,NA,NA,NA
1587,Pool,nrei,steelhead,juvenile,103.34,74.63,71,28.758,-3.28,70.587,NA,NA,NA
1587,Riffle,nrei,steelhead,juvenile,37.72,17.47,14,-137.441,-78.178,104.443,NA,NA,NA
1587,Transition,nrei,steelhead,juvenile,254.96099999999998,74.66,36,2.941,5.12,37.659,NA,NA,NA
1587,Bank,fuzzy,chinook,spawner,136.141,13.890999999999998,2,0.195,0.247,0.124,NA,NA,NA
1587,Glide-Run,fuzzy,chinook,spawner,1815.43,1395.489,22,0.517,0.46,0.118,NA,NA,NA
1587,Margin Attached Bar,fuzzy,chinook,spawner,71.15,3.1999999999999997,0,0.187,0.178,0.1,NA,NA,NA
1587,Pocket Pool,fuzzy,chinook,spawner,17.91,17.76,1,0.525,0.54,0.055,NA,NA,NA
1587,Pool,fuzzy,chinook,spawner,103.34,102.82,6,0.538,0.588,0.112,NA,NA,NA
1587,Riffle,fuzzy,chinook,spawner,37.72,26.69,0,0.478,0.449,0.093,NA,NA,NA
1587,Transition,fuzzy,chinook,spawner,254.96099999999998,57.95,0,0.195,0.276,0.145,NA,NA,NA
1587,Bank,fuzzy,steelhead,spawner,136.141,14.291,1,0.078,0.184,0.164,NA,NA,NA
1587,Glide-Run,fuzzy,steelhead,spawner,1815.43,1343.649,27,0.481,0.433,0.136,NA,NA,NA
1587,Margin Attached Bar,fuzzy,steelhead,spawner,71.15,3.6,0,0.078,0.13,0.112,NA,NA,NA
1587,Pocket Pool,fuzzy,steelhead,spawner,17.91,16.18,3,0.508,0.52,0.074,NA,NA,NA
1587,Pool,fuzzy,steelhead,spawner,103.34,101.13,6,0.525,0.574,0.123,NA,NA,NA
1587,Riffle,fuzzy,steelhead,spawner,37.72,23.63,0,0.44,0.418,0.096,NA,NA,NA
1587,Transition,fuzzy,steelhead,spawner,254.96099999999998,58.76,4,0.078,0.229,0.188,NA,NA,NA
1587,Bank,fuzzy,chinook,juvenile,136.141,28.691,36,0.078,0.24,0.217,NA,NA,NA
1587,Glide-Run,fuzzy,chinook,juvenile,1815.43,728.93,616,0.351,0.345,0.15,NA,NA,NA
1587,Margin Attached Bar,fuzzy,chinook,juvenile,71.15,5.04,1,0.078,0.144,0.129,NA,NA,NA
1587,Pocket Pool,fuzzy,chinook,juvenile,17.91,0.22999999999999998,0,0.237,0.265,0.078,NA,NA,NA
1587,Pool,fuzzy,chinook,juvenile,103.34,13.7,8,0.228,0.275,0.107,NA,NA,NA
1587,Riffle,fuzzy,chinook,juvenile,37.72,11.77,2,0.221,0.29,0.152,NA,NA,NA
1587,Transition,fuzzy,chinook,juvenile,254.96099999999998,65.45,44,0.078,0.237,0.189,NA,NA,NA
1596,Bank,nrei,steelhead,juvenile,283.287,88.734,50,29.621,22.461,48.092,NA,NA,NA
1596,Barface,nrei,steelhead,juvenile,3.68,1.793,0,74.009,57.632,31.761,NA,NA,NA
1596,Chute,nrei,steelhead,juvenile,167.629,43.804,31,-12.659,-33.168,87.038,NA,NA,NA
1596,Glide-Run,nrei,steelhead,juvenile,2657.801,762.205,552,-145.162,-121.859,153.921,NA,NA,NA
1596,Margin Attached Bar,nrei,steelhead,juvenile,189.214,27.714000000000002,15,-12.928,-9.139,48.452,NA,NA,NA
1596,Mid Channel Bar,nrei,steelhead,juvenile,62.370000000000005,19.203,13,5.441,2.539,19.183,NA,NA,NA
1596,"NA",nrei,steelhead,juvenile,2.27,0.002,0,-30.046,-28.442,6.329,NA,NA,NA
1596,Pocket Pool,nrei,steelhead,juvenile,22.18,6.805,10,-107.546,-76.982,87.709,NA,NA,NA
1596,Pool,nrei,steelhead,juvenile,600.15,184.296,199,-150.53,-108.267,134.903,NA,NA,NA
1596,Riffle,nrei,steelhead,juvenile,459.28000000000003,141.52800000000002,108,-150.108,-108.814,113.73,NA,NA,NA
1596,Transition,nrei,steelhead,juvenile,922.619,449.07800000000003,324,27.077,-16.75,101.297,NA,NA,NA
1596,Bank,fuzzy,chinook,spawner,283.287,18.457,0,0.242,0.271,0.085,NA,NA,NA
1596,Barface,fuzzy,chinook,spawner,3.68,0,0,0.271,0.267,0.031,NA,NA,NA
1596,Chute,fuzzy,chinook,spawner,167.629,0,0,0.232,0.253,0.028,NA,NA,NA
1596,Glide-Run,fuzzy,chinook,spawner,2657.801,134.543,2,0.3,0.31,0.056,NA,NA,NA
1596,Margin Attached Bar,fuzzy,chinook,spawner,189.214,3.47,0,0.23,0.246,0.057,NA,NA,NA
1596,Mid Channel Bar,fuzzy,chinook,spawner,62.370000000000005,0,0,0.239,0.244,0.015,NA,NA,NA
1596,"NA",fuzzy,chinook,spawner,2.27,0,0,0.23,0.232,0.004,NA,NA,NA
1596,Pocket Pool,fuzzy,chinook,spawner,22.18,0,0,0.3,0.3,0,NA,NA,NA
1596,Pool,fuzzy,chinook,spawner,600.15,41.739,2,0.3,0.319,0.067,NA,NA,NA
1596,Riffle,fuzzy,chinook,spawner,459.28000000000003,20.49,0,0.3,0.308,0.054,NA,NA,NA
1596,Transition,fuzzy,chinook,spawner,922.619,48.39,1,0.3,0.288,0.077,NA,NA,NA
1596,Bank,fuzzy,steelhead,spawner,283.287,17.637,0,0.078,0.13,0.127,NA,NA,NA
1596,Barface,fuzzy,steelhead,spawner,3.68,0,0,0.078,0.078,0,NA,NA,NA
1596,Chute,fuzzy,steelhead,spawner,167.629,0,0,0.078,0.093,0.043,NA,NA,NA
1596,Glide-Run,fuzzy,steelhead,spawner,2657.801,120.743,3,0.216,0.194,0.106,NA,NA,NA
1596,Margin Attached Bar,fuzzy,steelhead,spawner,189.214,3.47,0,0.078,0.097,0.076,NA,NA,NA
1596,Mid Channel Bar,fuzzy,steelhead,spawner,62.370000000000005,0,0,0.078,0.078,0.001,NA,NA,NA
1596,"NA",fuzzy,steelhead,spawner,2.27,0,0,0.078,0.078,0,NA,NA,NA
1596,Pocket Pool,fuzzy,steelhead,spawner,22.18,0,0,0.104,0.139,0.065,NA,NA,NA
1596,Pool,fuzzy,steelhead,spawner,600.15,39.439,2,0.226,0.214,0.127,NA,NA,NA
1596,Riffle,fuzzy,steelhead,spawner,459.28000000000003,20.49,1,0.197,0.186,0.106,NA,NA,NA
1596,Transition,fuzzy,steelhead,spawner,922.619,44.58,0,0.078,0.135,0.113,NA,NA,NA
1596,Bank,fuzzy,chinook,juvenile,283.287,95.449,63,0.382,0.339,0.218,NA,NA,NA
1596,Barface,fuzzy,chinook,juvenile,3.68,2.09,3,0.511,0.383,0.224,NA,NA,NA
1596,Chute,fuzzy,chinook,juvenile,167.629,36.489,1,0.078,0.214,0.161,NA,NA,NA
1596,Glide-Run,fuzzy,chinook,juvenile,2657.801,513.631,601,0.229,0.254,0.174,NA,NA,NA
1596,Margin Attached Bar,fuzzy,chinook,juvenile,189.214,25.741,11,0.078,0.198,0.163,NA,NA,NA
1596,Mid Channel Bar,fuzzy,chinook,juvenile,62.370000000000005,8.969999999999999,0,0.307,0.261,0.14,NA,NA,NA
1596,"NA",fuzzy,chinook,juvenile,2.27,0.06,0,0.078,0.156,0.105,NA,NA,NA
1596,Pocket Pool,fuzzy,chinook,juvenile,22.18,0.57,0,0.294,0.277,0.1,NA,NA,NA
1596,Pool,fuzzy,chinook,juvenile,600.15,127.80999999999999,130,0.162,0.233,0.177,NA,NA,NA
1596,Riffle,fuzzy,chinook,juvenile,459.28000000000003,86.98,62,0.244,0.254,0.149,NA,NA,NA
1596,Transition,fuzzy,chinook,juvenile,922.619,283.05,115,0.339,0.316,0.159,NA,NA,NA
1602,Bank,nrei,steelhead,juvenile,256.30899999999997,51.952999999999996,23,5.873,8.868,42.744,NA,NA,NA
1602,Barface,nrei,steelhead,juvenile,0.72,0,0,-28.148,-28.148,NA,NA,NA,NA
1602,Glide-Run,nrei,steelhead,juvenile,2966.022,1420.361,1088,-24.51,-78.093,145.989,NA,NA,NA
1602,Margin Attached Bar,nrei,steelhead,juvenile,163.232,1.9929999999999999,2,-26.42,-23.265,12.702,NA,NA,NA
1602,Mid Channel Bar,nrei,steelhead,juvenile,159.39000000000001,27.122999999999998,17,-6.488,-11.135,46.729,NA,NA,NA
1602,Pocket Pool,nrei,steelhead,juvenile,54.03,9.156,5,-179.684,-191.917,135.191,NA,NA,NA
1602,Pool,nrei,steelhead,juvenile,438.34,280.086,216,26.897,-20.632,110.889,NA,NA,NA
1602,Riffle,nrei,steelhead,juvenile,10.94,5.465,0,52.858,52.3,13.328,NA,NA,NA
1602,Transition,nrei,steelhead,juvenile,1282.806,512.466,321,14.577,-8.071,78.084,NA,NA,NA
1602,Bank,fuzzy,chinook,spawner,256.30899999999997,66.288,3,0.206,0.305,0.256,NA,NA,NA
1602,Barface,fuzzy,chinook,spawner,0.72,0,0,0.078,0.078,0,NA,NA,NA
1602,Glide-Run,fuzzy,chinook,spawner,2966.022,1930.1090000000002,34,0.492,0.483,0.179,NA,NA,NA
1602,Margin Attached Bar,fuzzy,chinook,spawner,163.232,1.83,0,0.078,0.102,0.073,NA,NA,NA
1602,Mid Channel Bar,fuzzy,chinook,spawner,159.39000000000001,47.321,0,0.213,0.285,0.221,NA,NA,NA
1602,Pocket Pool,fuzzy,chinook,spawner,54.03,22.990000000000002,2,0.35,0.439,0.179,NA,NA,NA
