visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,med,mean,sd,med.suitable,mean.suitable,sd.suitable
1521,Mound,nrei,steelhead,juvenile,412.88,112.339,41,29.367,23.672,48.384,NA,NA,NA
1521,Mound Transition,nrei,steelhead,juvenile,1459.1009999999999,618.462,285,44.41,10.158,90.325,NA,NA,NA
1521,Plane,nrei,steelhead,juvenile,4092.768,2183.079,1628,33.133,-27.695,113.46,NA,NA,NA
1521,Saddle,nrei,steelhead,juvenile,158.23,5.6,6,-199.799,-278.563,214.05,NA,NA,NA
1521,Trough,nrei,steelhead,juvenile,4726.559,2340.102,2114,-7.448,-66.266,136.315,NA,NA,NA
1521,Wall,nrei,steelhead,juvenile,1102.879,343.86,133,29.202,25.623,53.793,NA,NA,NA
1521,Bowl,fuzzy,chinook,spawner,2065.37,29.309,0,0.326,0.316,0.053,NA,NA,NA
1521,Bowl Transition,fuzzy,chinook,spawner,1938.791,65.119,0,0.3,0.304,0.039,NA,NA,NA
1521,Mound,fuzzy,chinook,spawner,412.88,0.14,0,0.252,0.266,0.041,NA,NA,NA
1521,Mound Transition,fuzzy,chinook,spawner,1459.1009999999999,25.361,1,0.296,0.285,0.043,NA,NA,NA
1521,Plane,fuzzy,chinook,spawner,4092.768,52.071000000000005,1,0.3,0.301,0.038,NA,NA,NA
1521,Saddle,fuzzy,chinook,spawner,158.23,0,0,0.3,0.3,0,NA,NA,NA
1521,Trough,fuzzy,chinook,spawner,4726.559,76.33,1,0.3,0.307,0.035,NA,NA,NA
1521,Wall,fuzzy,chinook,spawner,1102.879,3.41,0,0.268,0.274,0.05,NA,NA,NA
1521,Bowl,fuzzy,steelhead,spawner,2065.37,0,0,0.213,0.213,0.053,0.213,0.213,0.053
1521,Bowl Transition,fuzzy,steelhead,spawner,1938.791,0,0,0.23,0.198,0.07,0.23,0.198,0.07
1521,Mound,fuzzy,steelhead,spawner,412.88,0,0,0.078,0.109,0.059,0.078,0.109,0.059
1521,Mound Transition,fuzzy,steelhead,spawner,1459.1009999999999,0,0,0.078,0.127,0.073,0.078,0.127,0.073
1521,Plane,fuzzy,steelhead,spawner,4092.768,0,0,0.13,0.149,0.074,0.13,0.149,0.074
1521,Saddle,fuzzy,steelhead,spawner,158.23,0,0,0.23,0.217,0.029,0.23,0.217,0.029
1521,Trough,fuzzy,steelhead,spawner,4726.559,0,0,0.208,0.175,0.069,0.208,0.175,0.069
1521,Wall,fuzzy,steelhead,spawner,1102.879,0,0,0.078,0.121,0.068,0.078,0.121,0.068
1521,Bowl,fuzzy,chinook,juvenile,2065.37,360.7,315,0.273,0.281,0.141,NA,NA,NA
1521,Bowl Transition,fuzzy,chinook,juvenile,1938.791,317.678,301,0.078,0.207,0.17,NA,NA,NA
1521,Mound,fuzzy,chinook,juvenile,412.88,184.58,317,0.385,0.345,0.213,NA,NA,NA
1521,Mound Transition,fuzzy,chinook,juvenile,1459.1009999999999,771.56,595,0.417,0.37,0.176,NA,NA,NA
1521,Plane,fuzzy,chinook,juvenile,4092.768,1510.819,1025,0.356,0.334,0.152,NA,NA,NA
1521,Saddle,fuzzy,chinook,juvenile,158.23,2.74,0,0.078,0.133,0.085,NA,NA,NA
1521,Trough,fuzzy,chinook,juvenile,4726.559,1090.321,512,0.286,0.284,0.146,NA,NA,NA
1521,Wall,fuzzy,chinook,juvenile,1102.879,507.431,898,0.468,0.394,0.214,NA,NA,NA
1545,Bowl,nrei,steelhead,juvenile,16.56,6.5,6,-93.997,-77.974,110.177,NA,NA,NA
1545,Bowl Transition,nrei,steelhead,juvenile,58.620000000000005,9.73,25,-157.528,-151.188,136.278,NA,NA,NA
1545,Mound,nrei,steelhead,juvenile,55.52,0.13999999999999999,0,-31.381,-35.933,32.454,NA,NA,NA
1545,Mound Transition,nrei,steelhead,juvenile,29.72,0.46,0,-29.759,-37.332,33.95,NA,NA,NA
1545,Plane,nrei,steelhead,juvenile,69.62,4.07,8,-26.558,-53.658,67.213,NA,NA,NA
1545,Saddle,nrei,steelhead,juvenile,5.48,0.17,2,-168.908,-158.307,119.331,NA,NA,NA
1545,Trough,nrei,steelhead,juvenile,81.92999999999999,15.15,19,-43.977,-76.691,89.802,NA,NA,NA
1545,Wall,nrei,steelhead,juvenile,21.3,0.41,0,-24.032,-28.303,40.373,NA,NA,NA
1545,Bowl,fuzzy,chinook,spawner,16.56,6.51,1,0.314,0.454,0.203,NA,NA,NA
1545,Bowl Transition,fuzzy,chinook,spawner,58.620000000000005,13.06,0,0.3,0.353,0.139,NA,NA,NA
1545,Mound,fuzzy,chinook,spawner,55.52,0.66,0,0.078,0.116,0.082,NA,NA,NA
1545,Mound Transition,fuzzy,chinook,spawner,29.72,1.07,0,0.078,0.135,0.108,NA,NA,NA
1545,Plane,fuzzy,chinook,spawner,69.62,10.34,0,0.208,0.239,0.154,NA,NA,NA
1545,Saddle,fuzzy,chinook,spawner,5.48,0.84,0,0.3,0.307,0.096,NA,NA,NA
1545,Trough,fuzzy,chinook,spawner,81.92999999999999,26.65,0,0.313,0.348,0.167,NA,NA,NA
1545,Wall,fuzzy,chinook,spawner,21.3,2.2399999999999998,0,0.174,0.203,0.142,NA,NA,NA
1545,Bowl,fuzzy,steelhead,spawner,16.56,6.51,1,0.314,0.448,0.209,NA,NA,NA
1545,Bowl Transition,fuzzy,steelhead,spawner,58.620000000000005,12.96,0,0.3,0.341,0.147,NA,NA,NA
1545,Mound,fuzzy,steelhead,spawner,55.52,0.6900000000000001,0,0.078,0.101,0.076,NA,NA,NA
1545,Mound Transition,fuzzy,steelhead,spawner,29.72,1.07,0,0.078,0.126,0.107,NA,NA,NA
1545,Plane,fuzzy,steelhead,spawner,69.62,10.49,0,0.171,0.223,0.162,NA,NA,NA
1545,Saddle,fuzzy,steelhead,spawner,5.48,0.9,0,0.275,0.289,0.124,NA,NA,NA
1545,Trough,fuzzy,steelhead,spawner,81.92999999999999,26.64,0,0.312,0.343,0.172,NA,NA,NA
1545,Wall,fuzzy,steelhead,spawner,21.3,2.26,0,0.078,0.168,0.153,NA,NA,NA
1545,Bowl,fuzzy,chinook,juvenile,16.56,0.4,1,0.079,0.12,0.092,NA,NA,NA
1545,Bowl Transition,fuzzy,chinook,juvenile,58.620000000000005,2.6,0,0.078,0.116,0.106,NA,NA,NA
1545,Mound,fuzzy,chinook,juvenile,55.52,0.27999999999999997,0,0.078,0.094,0.056,NA,NA,NA
1545,Mound Transition,fuzzy,chinook,juvenile,29.72,0.55,1,0.078,0.106,0.08,NA,NA,NA
1545,Plane,fuzzy,chinook,juvenile,69.62,3.94,6,0.078,0.149,0.124,NA,NA,NA
1545,Saddle,fuzzy,chinook,juvenile,5.48,0.41,0,0.078,0.139,0.118,NA,NA,NA
1545,Trough,fuzzy,chinook,juvenile,81.92999999999999,5.29,6,0.082,0.14,0.124,NA,NA,NA
1545,Wall,fuzzy,chinook,juvenile,21.3,1.25,0,0.078,0.146,0.122,NA,NA,NA
1549,Bowl,nrei,steelhead,juvenile,25.24,9.58,9,0.169,1.061,16.353,NA,NA,NA
1549,Bowl Transition,nrei,steelhead,juvenile,75.01,5.27,14,-14.618,-14.799,13.9,NA,NA,NA
1549,Mound Transition,nrei,steelhead,juvenile,1.27,0,0,-34.301,-34.454,3.084,NA,NA,NA
1549,Plane,nrei,steelhead,juvenile,34.57,0,0,-33.604,-32.665,4.057,NA,NA,NA
1549,Saddle,nrei,steelhead,juvenile,3.63,1.4,0,0.535,0.308,16.256,NA,NA,NA
1549,Trough,nrei,steelhead,juvenile,97.92,0.12,0,-24.721,-24.094,8.238,NA,NA,NA
1549,Wall,nrei,steelhead,juvenile,7.169,0,0,-31.71,-28.226,10.426,NA,NA,NA
1549,Bowl,fuzzy,chinook,spawner,25.24,8.13,0,0.283,0.344,0.127,NA,NA,NA
1549,Bowl Transition,fuzzy,chinook,spawner,75.01,2.24,0,0.195,0.172,0.099,NA,NA,NA
1549,Mound Transition,fuzzy,chinook,spawner,1.27,0,0,0.23,0.216,0.045,NA,NA,NA
1549,Plane,fuzzy,chinook,spawner,34.57,0,0,0.078,0.129,0.072,NA,NA,NA
1549,Saddle,fuzzy,chinook,spawner,3.63,1.84,0,0.402,0.352,0.192,NA,NA,NA
1549,Trough,fuzzy,chinook,spawner,97.92,0.08,0,0.078,0.128,0.073,NA,NA,NA
1549,Wall,fuzzy,chinook,spawner,7.169,0.01,0,0.229,0.169,0.078,NA,NA,NA
1549,Bowl,fuzzy,steelhead,spawner,25.24,8.48,0,0.128,0.251,0.203,NA,NA,NA
1549,Bowl Transition,fuzzy,steelhead,spawner,75.01,2.39,0,0.078,0.116,0.093,NA,NA,NA
1549,Mound Transition,fuzzy,steelhead,spawner,1.27,0,0,0.078,0.078,0,NA,NA,NA
1549,Plane,fuzzy,steelhead,spawner,34.57,0,0,0.078,0.078,0.003,NA,NA,NA
1549,Saddle,fuzzy,steelhead,spawner,3.63,1.84,0,0.402,0.352,0.192,NA,NA,NA
1549,Trough,fuzzy,steelhead,spawner,97.92,0.08,0,0.078,0.081,0.023,NA,NA,NA
1549,Wall,fuzzy,steelhead,spawner,7.169,0.01,0,0.078,0.081,0.032,NA,NA,NA
1549,Bowl,fuzzy,chinook,juvenile,25.24,18.8,19,0.488,0.477,0.151,NA,NA,NA
1549,Bowl Transition,fuzzy,chinook,juvenile,75.01,3.45,1,0.078,0.136,0.111,NA,NA,NA
1549,Mound Transition,fuzzy,chinook,juvenile,1.27,0,0,0.078,0.079,0.007,NA,NA,NA
1549,Plane,fuzzy,chinook,juvenile,34.57,0.01,0,0.078,0.079,0.01,NA,NA,NA
1549,Saddle,fuzzy,chinook,juvenile,3.63,1.63,1,0.362,0.347,0.211,NA,NA,NA
1549,Trough,fuzzy,chinook,juvenile,97.92,0.7,0,0.078,0.089,0.049,NA,NA,NA
1549,Wall,fuzzy,chinook,juvenile,7.169,0.07,0,0.078,0.115,0.099,NA,NA,NA
157,Bowl,nrei,steelhead,juvenile,17.16,13.67,11,28.627,28.166,25.597,NA,NA,NA
157,Bowl Transition,nrei,steelhead,juvenile,57.35,7.83,12,-19.357,-30.173,50.125,NA,NA,NA
157,Mound,nrei,steelhead,juvenile,0.62,0,0,-34.237,-28.908,12.634,NA,NA,NA
157,Mound Transition,nrei,steelhead,juvenile,1.3800000000000001,0,0,-32.683,-33.818,7.303,NA,NA,NA
157,Plane,nrei,steelhead,juvenile,40.93,0.06999999999999999,1,-31.238,-31.711,16.402,NA,NA,NA
157,Saddle,nrei,steelhead,juvenile,8.92,1.34,1,-13.025,-13.109,17.181,NA,NA,NA
157,Trough,nrei,steelhead,juvenile,67.59,4.03,7,-21.029,-20.518,23.335,NA,NA,NA
157,Wall,nrei,steelhead,juvenile,10.219999999999999,0.08,0,-36.846,-28.654,15.509,NA,NA,NA
157,Bowl,fuzzy,chinook,spawner,17.16,6.69,0,0.38,0.373,0.24,NA,NA,NA
157,Bowl Transition,fuzzy,chinook,spawner,57.35,5.32,0,0.078,0.184,0.135,NA,NA,NA
157,Mound,fuzzy,chinook,spawner,0.62,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,chinook,spawner,1.3800000000000001,0,0,0.078,0.082,0.029,NA,NA,NA
157,Plane,fuzzy,chinook,spawner,40.93,0,0,0.078,0.079,0.013,NA,NA,NA
157,Saddle,fuzzy,chinook,spawner,8.92,0.78,0,0.078,0.17,0.133,NA,NA,NA
157,Trough,fuzzy,chinook,spawner,67.59,0.47,0,0.078,0.103,0.071,NA,NA,NA
157,Wall,fuzzy,chinook,spawner,10.219999999999999,0,0,0.078,0.081,0.021,NA,NA,NA
157,Bowl,fuzzy,steelhead,spawner,17.16,6.69,0,0.38,0.373,0.24,NA,NA,NA
157,Bowl Transition,fuzzy,steelhead,spawner,57.35,5.32,0,0.078,0.184,0.135,NA,NA,NA
157,Mound,fuzzy,steelhead,spawner,0.62,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,steelhead,spawner,1.3800000000000001,0,0,0.078,0.082,0.029,NA,NA,NA
157,Plane,fuzzy,steelhead,spawner,40.93,0,0,0.078,0.079,0.013,NA,NA,NA
157,Saddle,fuzzy,steelhead,spawner,8.92,0.78,0,0.078,0.17,0.133,NA,NA,NA
157,Trough,fuzzy,steelhead,spawner,67.59,0.47,0,0.078,0.103,0.071,NA,NA,NA
157,Wall,fuzzy,steelhead,spawner,10.219999999999999,0,0,0.078,0.081,0.021,NA,NA,NA
157,Bowl,fuzzy,chinook,juvenile,17.16,13.48,19,0.576,0.566,0.179,NA,NA,NA
157,Bowl Transition,fuzzy,chinook,juvenile,57.35,3.96,0,0.078,0.161,0.128,NA,NA,NA
157,Mound,fuzzy,chinook,juvenile,0.62,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,chinook,juvenile,1.3800000000000001,0,0,0.078,0.082,0.029,NA,NA,NA
157,Plane,fuzzy,chinook,juvenile,40.93,0.04,0,0.078,0.081,0.023,NA,NA,NA
157,Saddle,fuzzy,chinook,juvenile,8.92,0.31,0,0.078,0.152,0.109,NA,NA,NA
157,Trough,fuzzy,chinook,juvenile,67.59,1.8,0,0.078,0.112,0.088,NA,NA,NA
157,Wall,fuzzy,chinook,juvenile,10.219999999999999,0.21000000000000002,0,0.078,0.14,0.132,NA,NA,NA
1587,Bowl,nrei,steelhead,juvenile,121.25,87.63000000000001,79,29.179,-3.658,70.889,NA,NA,NA
1587,Bowl Transition,nrei,steelhead,juvenile,474.48,263.9,251,15.081,-29.087,89.817,NA,NA,NA
1587,Mound,nrei,steelhead,juvenile,84.88,9.17,7,-19.202,-14.466,21.822,NA,NA,NA
1587,Mound Transition,nrei,steelhead,juvenile,206.701,37.48,15,-10.852,-4.607,26.221,NA,NA,NA
1587,Plane,nrei,steelhead,juvenile,657.081,404.159,187,29.06,18.71,46.424,NA,NA,NA
1587,Saddle,nrei,steelhead,juvenile,37.72,17.47,14,-137.441,-78.178,104.443,NA,NA,NA
1587,Trough,nrei,steelhead,juvenile,729.71,557.0600000000001,391,41.465,15.703,65.2,NA,NA,NA
1587,Wall,nrei,steelhead,juvenile,124.831,17.951,8,-2.096,4.553,33.15,NA,NA,NA
1587,Bowl,fuzzy,chinook,spawner,121.25,120.58,7,0.538,0.581,0.107,NA,NA,NA
1587,Bowl Transition,fuzzy,chinook,spawner,474.48,436.17,11,0.524,0.517,0.08,NA,NA,NA
1587,Mound,fuzzy,chinook,spawner,84.88,3.4,0,0.195,0.185,0.094,NA,NA,NA
1587,Mound Transition,fuzzy,chinook,spawner,206.701,17.7,0,0.195,0.226,0.104,NA,NA,NA
1587,Plane,fuzzy,chinook,spawner,657.081,328.06,0,0.402,0.375,0.13,NA,NA,NA
1587,Saddle,fuzzy,chinook,spawner,37.72,26.69,0,0.478,0.449,0.093,NA,NA,NA
1587,Trough,fuzzy,chinook,spawner,729.71,671.51,11,0.52,0.499,0.073,NA,NA,NA
1587,Wall,fuzzy,chinook,spawner,124.831,13.690999999999999,2,0.195,0.251,0.13,NA,NA,NA
1587,Bowl,fuzzy,steelhead,spawner,121.25,117.31,9,0.524,0.566,0.118,NA,NA,NA
1587,Bowl Transition,fuzzy,steelhead,spawner,474.48,417.28000000000003,12,0.502,0.493,0.091,NA,NA,NA
1587,Mound,fuzzy,steelhead,spawner,84.88,3.81,0,0.078,0.129,0.108,NA,NA,NA
1587,Mound Transition,fuzzy,steelhead,spawner,206.701,17.509999999999998,0,0.078,0.164,0.137,NA,NA,NA
1587,Plane,fuzzy,steelhead,spawner,657.081,319,6,0.397,0.347,0.163,NA,NA,NA
1587,Saddle,fuzzy,steelhead,spawner,37.72,23.63,0,0.44,0.418,0.096,NA,NA,NA
1587,Trough,fuzzy,steelhead,spawner,729.71,648.62,13,0.495,0.476,0.084,NA,NA,NA
1587,Wall,fuzzy,steelhead,spawner,124.831,14.081,1,0.078,0.191,0.17,NA,NA,NA
1587,Bowl,fuzzy,chinook,juvenile,121.25,13.93,8,0.231,0.274,0.103,NA,NA,NA
1587,Bowl Transition,fuzzy,chinook,juvenile,474.48,82.33,50,0.23,0.283,0.113,NA,NA,NA
1587,Mound,fuzzy,chinook,juvenile,84.88,6.45,1,0.078,0.147,0.13,NA,NA,NA
1587,Mound Transition,fuzzy,chinook,juvenile,206.701,37.82,30,0.078,0.198,0.179,NA,NA,NA
1587,Plane,fuzzy,chinook,juvenile,657.081,348.929,330,0.418,0.367,0.179,NA,NA,NA
1587,Saddle,fuzzy,chinook,juvenile,37.72,11.77,2,0.221,0.29,0.152,NA,NA,NA
1587,Trough,fuzzy,chinook,juvenile,729.71,325.3,250,0.38,0.37,0.128,NA,NA,NA
1587,Wall,fuzzy,chinook,juvenile,124.831,27.281,36,0.078,0.249,0.223,NA,NA,NA
1596,Bowl,nrei,steelhead,juvenile,622.33,191.101,209,-149.598,-107.475,134.003,NA,NA,NA
1596,Bowl Transition,nrei,steelhead,juvenile,735.2,82.402,84,-190.128,-186.56,172.327,NA,NA,NA
1596,Mound,nrei,steelhead,juvenile,272.834,51.757000000000005,29,-5.305,-5.032,41.646,NA,NA,NA
1596,Mound Transition,nrei,steelhead,juvenile,443.7,175.37800000000001,96,19.365,-4.484,76.803,NA,NA,NA
1596,Plane,nrei,steelhead,juvenile,1156.719,589.34,394,20.9,-31.972,109.915,NA,NA,NA
1596,Saddle,nrei,steelhead,juvenile,459.28000000000003,141.52800000000002,108,-150.108,-108.814,113.73,NA,NA,NA
1596,Trough,nrei,steelhead,juvenile,1409.581,407.291,333,-141.9,-105.016,137.727,NA,NA,NA
1596,Wall,nrei,steelhead,juvenile,270.83799999999997,86.365,49,31.384,23.294,48.631,NA,NA,NA
1596,Bowl,fuzzy,chinook,spawner,622.33,41.739,2,0.3,0.319,0.066,NA,NA,NA
1596,Bowl Transition,fuzzy,chinook,spawner,735.2,14.93,0,0.3,0.306,0.041,NA,NA,NA
1596,Mound,fuzzy,chinook,spawner,272.834,3.97,0,0.232,0.246,0.048,NA,NA,NA
1596,Mound Transition,fuzzy,chinook,spawner,443.7,18.37,0,0.272,0.265,0.081,NA,NA,NA
1596,Plane,fuzzy,chinook,spawner,1156.719,78.542,1,0.3,0.302,0.067,NA,NA,NA
1596,Saddle,fuzzy,chinook,spawner,459.28000000000003,20.49,0,0.3,0.308,0.054,NA,NA,NA
1596,Trough,fuzzy,chinook,spawner,1409.581,71.092,2,0.3,0.312,0.054,NA,NA,NA
1596,Wall,fuzzy,chinook,spawner,270.83799999999997,17.957,0,0.241,0.272,0.087,NA,NA,NA
1596,Bowl,fuzzy,steelhead,spawner,622.33,39.439,2,0.224,0.212,0.127,NA,NA,NA
1596,Bowl Transition,fuzzy,steelhead,spawner,735.2,11.030000000000001,0,0.23,0.213,0.077,NA,NA,NA
1596,Mound,fuzzy,steelhead,spawner,272.834,3.47,0,0.078,0.092,0.064,NA,NA,NA
1596,Mound Transition,fuzzy,steelhead,spawner,443.7,16.72,0,0.078,0.123,0.102,NA,NA,NA
1596,Plane,fuzzy,steelhead,spawner,1156.719,75.402,1,0.078,0.156,0.121,NA,NA,NA
1596,Saddle,fuzzy,steelhead,spawner,459.28000000000003,20.49,1,0.197,0.186,0.106,NA,NA,NA
1596,Trough,fuzzy,steelhead,spawner,1409.581,62.172,2,0.21,0.192,0.103,NA,NA,NA
1596,Wall,fuzzy,steelhead,spawner,270.83799999999997,17.637,0,0.078,0.133,0.13,NA,NA,NA
1596,Bowl,fuzzy,chinook,juvenile,622.33,128.38,130,0.173,0.234,0.175,NA,NA,NA
1596,Bowl Transition,fuzzy,chinook,juvenile,735.2,45.171,54,0.078,0.159,0.143,NA,NA,NA
1596,Mound,fuzzy,chinook,juvenile,272.834,42.802,12,0.119,0.221,0.165,NA,NA,NA
1596,Mound Transition,fuzzy,chinook,juvenile,443.7,137.911,47,0.307,0.297,0.167,NA,NA,NA
1596,Plane,fuzzy,chinook,juvenile,1156.719,401.807,408,0.34,0.326,0.176,NA,NA,NA
1596,Saddle,fuzzy,chinook,juvenile,459.28000000000003,86.98,62,0.244,0.254,0.149,NA,NA,NA
1596,Trough,fuzzy,chinook,juvenile,1409.581,248.28,208,0.234,0.248,0.157,NA,NA,NA
1596,Wall,fuzzy,chinook,juvenile,270.83799999999997,89.509,65,0.381,0.34,0.22,NA,NA,NA
1602,Bowl,nrei,steelhead,juvenile,492.37,289.242,221,20.442,-37.625,124.543,NA,NA,NA
1602,Bowl Transition,nrei,steelhead,juvenile,840.14,257.409,253,-160.584,-151.707,176.453,NA,NA,NA
1602,Mound,nrei,steelhead,juvenile,342.081,31.679,19,-18.331,-14.997,37.841,NA,NA,NA
1602,Mound Transition,nrei,steelhead,juvenile,520.93,147.638,67,2.749,-6.589,62.452,NA,NA,NA
1602,Plane,nrei,steelhead,juvenile,1362.238,815.321,525,36.818,7.568,75.443,NA,NA,NA
1602,Saddle,nrei,steelhead,juvenile,10.94,5.465,0,52.858,52.3,13.328,NA,NA,NA
1602,Trough,nrei,steelhead,juvenile,1522.4299999999998,711.2289999999999,564,-20.887,-61.893,116.56,NA,NA,NA
1602,Wall,nrei,steelhead,juvenile,240.659,50.622,23,8.033,10.046,43.273,NA,NA,NA
1602,Bowl,fuzzy,chinook,spawner,492.37,348.1,13,0.524,0.543,0.213,NA,NA,NA
1602,Bowl Transition,fuzzy,chinook,spawner,840.14,416.37,10,0.396,0.456,0.187,NA,NA,NA
1602,Mound,fuzzy,chinook,spawner,342.081,52.271,0,0.078,0.19,0.185,NA,NA,NA
1602,Mound Transition,fuzzy,chinook,spawner,520.93,160.261,1,0.26,0.29,0.213,NA,NA,NA
1602,Plane,fuzzy,chinook,spawner,1362.238,947.881,20,0.502,0.482,0.209,NA,NA,NA
1602,Saddle,fuzzy,chinook,spawner,10.94,9.82,0,0.48,0.468,0.063,NA,NA,NA
1602,Trough,fuzzy,chinook,spawner,1522.4299999999998,1046.81,21,0.517,0.498,0.182,NA,NA,NA
1602,Wall,fuzzy,chinook,spawner,240.659,64.318,3,0.213,0.322,0.26,NA,NA,NA
1602,Bowl,fuzzy,steelhead,spawner,492.37,343.86,19,0.524,0.535,0.223,NA,NA,NA
1602,Bowl Transition,fuzzy,steelhead,spawner,840.14,416.37,14,0.396,0.456,0.187,NA,NA,NA
1602,Mound,fuzzy,steelhead,spawner,342.081,52.271,0,0.078,0.186,0.186,NA,NA,NA
1602,Mound Transition,fuzzy,steelhead,spawner,520.93,160.901,1,0.259,0.289,0.214,NA,NA,NA
1602,Plane,fuzzy,steelhead,spawner,1362.238,948.901,29,0.502,0.481,0.21,NA,NA,NA
1602,Saddle,fuzzy,steelhead,spawner,10.94,9.82,0,0.486,0.471,0.062,NA,NA,NA
1602,Trough,fuzzy,steelhead,spawner,1522.4299999999998,1047.56,29,0.517,0.498,0.183,NA,NA,NA
1602,Wall,fuzzy,steelhead,spawner,240.659,64.718,3,0.183,0.316,0.264,NA,NA,NA
1602,Bowl,fuzzy,chinook,juvenile,492.37,167.78,354,0.133,0.302,0.269,NA,NA,NA
1602,Bowl Transition,fuzzy,chinook,juvenile,840.14,100.6,161,0.083,0.177,0.183,NA,NA,NA
1602,Mound,fuzzy,chinook,juvenile,342.081,32.701,17,0.078,0.162,0.153,NA,NA,NA
1602,Mound Transition,fuzzy,chinook,juvenile,520.93,130.751,50,0.183,0.253,0.196,NA,NA,NA
1602,Plane,fuzzy,chinook,juvenile,1362.238,492.70899999999995,370,0.309,0.32,0.208,NA,NA,NA
1602,Saddle,fuzzy,chinook,juvenile,10.94,6.8,0,0.474,0.41,0.145,NA,NA,NA
1602,Trough,fuzzy,chinook,juvenile,1522.4299999999998,239.349,184,0.087,0.206,0.18,NA,NA,NA
1602,Wall,fuzzy,chinook,juvenile,240.659,79.149,51,0.356,0.351,0.264,NA,NA,NA
1621,Bowl,nrei,steelhead,juvenile,66.03,60.71,47,67.027,57.047,44.788,NA,NA,NA
1621,Bowl Transition,nrei,steelhead,juvenile,28.8,21.12,17,41.653,15.337,76.274,NA,NA,NA
1621,Mound,nrei,steelhead,juvenile,10.25,0.02,0,-28.142,-25.981,8.418,NA,NA,NA
1621,Mound Transition,nrei,steelhead,juvenile,23.14,0.9,1,-21.657,-17.927,15.697,NA,NA,NA
1621,Plane,nrei,steelhead,juvenile,77.39,17.63,9,-4.489,-2.185,29.425,NA,NA,NA
1621,Saddle,nrei,steelhead,juvenile,25.52,14.89,4,13.282,14.919,27.284,NA,NA,NA
1621,Trough,nrei,steelhead,juvenile,104.3,70.1,26,29.044,24.062,45.181,NA,NA,NA
1621,Wall,nrei,steelhead,juvenile,30.472,1.03,0,-18.542,-15.273,21.346,NA,NA,NA
1621,Bowl,fuzzy,chinook,spawner,66.03,18.85,0,0.3,0.307,0.239,NA,NA,NA
1621,Bowl Transition,fuzzy,chinook,spawner,28.8,8.07,0,0.207,0.269,0.208,NA,NA,NA
1621,Mound,fuzzy,chinook,spawner,10.25,0.01,0,0.078,0.12,0.072,NA,NA,NA
1621,Mound Transition,fuzzy,chinook,spawner,23.14,0.56,0,0.078,0.129,0.099,NA,NA,NA
1621,Plane,fuzzy,chinook,spawner,77.39,5.52,0,0.078,0.164,0.137,NA,NA,NA
1621,Saddle,fuzzy,chinook,spawner,25.52,2.56,0,0.078,0.163,0.157,NA,NA,NA
1621,Trough,fuzzy,chinook,spawner,104.3,22.7,1,0.144,0.251,0.199,NA,NA,NA
1621,Wall,fuzzy,chinook,spawner,30.472,1.25,0,0.078,0.133,0.119,NA,NA,NA
1621,Bowl,fuzzy,steelhead,spawner,66.03,18.85,1,0.078,0.282,0.25,NA,NA,NA
1621,Bowl Transition,fuzzy,steelhead,spawner,28.8,8.07,0,0.078,0.242,0.215,NA,NA,NA
1621,Mound,fuzzy,steelhead,spawner,10.25,0.01,0,0.078,0.086,0.04,NA,NA,NA
1621,Mound Transition,fuzzy,steelhead,spawner,23.14,0.56,0,0.078,0.115,0.094,NA,NA,NA
1621,Plane,fuzzy,steelhead,spawner,77.39,5.52,0,0.078,0.152,0.137,NA,NA,NA
1621,Saddle,fuzzy,steelhead,spawner,25.52,2.56,0,0.078,0.147,0.156,NA,NA,NA
1621,Trough,fuzzy,steelhead,spawner,104.3,22.7,0,0.078,0.241,0.203,NA,NA,NA
1621,Wall,fuzzy,steelhead,spawner,30.472,1.25,0,0.078,0.12,0.115,NA,NA,NA
1621,Bowl,fuzzy,chinook,juvenile,66.03,59.5,119,0.721,0.675,0.182,NA,NA,NA
1621,Bowl Transition,fuzzy,chinook,juvenile,28.8,13.58,18,0.384,0.43,0.265,NA,NA,NA
1621,Mound,fuzzy,chinook,juvenile,10.25,0.28,0,0.078,0.112,0.1,NA,NA,NA
1621,Mound Transition,fuzzy,chinook,juvenile,23.14,3.75,0,0.078,0.193,0.184,NA,NA,NA
1621,Plane,fuzzy,chinook,juvenile,77.39,26.86,3,0.193,0.305,0.251,NA,NA,NA
1621,Saddle,fuzzy,chinook,juvenile,25.52,12.66,2,0.394,0.408,0.223,NA,NA,NA
1621,Trough,fuzzy,chinook,juvenile,104.3,68.17,68,0.545,0.512,0.25,NA,NA,NA
1621,Wall,fuzzy,chinook,juvenile,30.472,4.86,0,0.078,0.217,0.223,NA,NA,NA
1735,Bowl,nrei,steelhead,juvenile,169.44,123.559,87,48.278,26.617,70.164,NA,NA,NA
1735,Bowl Transition,nrei,steelhead,juvenile,159.87,71.86,52,8.978,-37.255,118.096,NA,NA,NA
1735,Mound,nrei,steelhead,juvenile,113.032,7.37,5,-25.492,-15.772,28.539,NA,NA,NA
1735,Mound Transition,nrei,steelhead,juvenile,96.369,9.4,2,-20.954,-20.284,84.648,NA,NA,NA
